game_id,date,season,home_team_id,away_team_id,home_team_name,away_team_name,home_win_pct,home_goals_for_avg,home_goals_against_avg,home_goal_differential_avg,home_home_win_pct,away_win_pct,away_goals_for_avg,away_goals_against_avg,away_goal_differential_avg,away_away_win_pct,home_recent_win_pct,home_recent_goal_differential,away_recent_win_pct,away_recent_goal_differential,h2h_home_win_pct,h2h_goal_differential,last_meeting_home_won,home_xgf_pct_avg,home_cf_pct_avg,home_pdo_avg,away_xgf_pct_avg,away_cf_pct_avg,away_pdo_avg,home_wins,home_score,away_score
2021020075,2021-10-23,20212022,30,24,Minnesota Wild,Anaheim Ducks,0.8571428571428571,3.142857142857143,2.7142857142857144,0.42857142857142855,1.0,0.4444444444444444,3.0,3.4444444444444446,-0.4444444444444444,0.5,0.8571428571428571,0.42857142857142855,0.4444444444444444,-0.4444444444444444,1.0,1.0,1.0,,,,41.653999999999996,43.764,0.992,1.0,4.0,3.0
2021020072,2021-10-23,20212022,15,20,Washington Capitals,Calgary Flames,0.625,3.375,2.5,0.875,0.75,0.5,2.875,2.25,0.625,0.4,0.625,0.875,0.5,0.625,0.5,0.0,0.5,,,,,,,0.0,3.0,4.0
2021020067,2021-10-23,20212022,9,3,Ottawa Senators,New York Rangers,0.4444444444444444,2.5555555555555554,2.6666666666666665,-0.1111111111111111,0.6,0.6666666666666666,3.0,3.0,0.0,0.7142857142857143,0.4444444444444444,-0.1111111111111111,0.6666666666666666,0.0,0.5,0.0,0.5,,,,46.616,48.1,1.0113999999999999,0.0,2.0,3.0
2021020070,2021-10-23,20212022,4,13,Philadelphia Flyers,Florida Panthers,0.5714285714285714,3.4285714285714284,2.7142857142857144,0.7142857142857143,0.8,0.75,3.875,2.75,1.125,0.6666666666666666,0.5714285714285714,0.7142857142857143,0.75,1.125,0.5,0.0,0.5,,,,,,,0.0,2.0,4.0
2021020079,2021-10-24,20212022,6,28,Boston Bruins,San Jose Sharks,0.3333333333333333,2.8333333333333335,3.0,-0.16666666666666666,0.3333333333333333,0.8333333333333334,3.6666666666666665,1.6666666666666667,2.0,1.0,0.3333333333333333,-0.16666666666666666,0.8333333333333334,2.0,0.5,0.0,0.5,,,,,,,1.0,4.0,3.0
2021020081,2021-10-24,20212022,30,18,Minnesota Wild,Nashville Predators,0.875,3.25,2.75,0.5,1.0,0.5,3.125,2.875,0.25,0.5,0.875,0.5,0.5,0.25,0.5,0.0,0.5,,,,50.775999999999996,53.212,0.9770000000000001,0.0,2.0,5.0
2021020080,2021-10-24,20212022,16,17,Chicago Blackhawks,Detroit Red Wings,0.3,3.0,3.6,-0.6,0.25,0.36363636363636365,2.8181818181818183,3.5454545454545454,-0.7272727272727273,0.0,0.3,-0.6,0.3,-1.2,1.0,2.0,1.0,45.17,47.91199999999999,0.8798,52.174,45.355999999999995,0.9955999999999999,0.0,3.0,6.0
2021020082,2021-10-24,20212022,54,2,Vegas Golden Knights,New York Islanders,0.375,2.75,3.5,-0.75,0.4,0.375,2.625,2.75,-0.125,0.4,0.375,-0.75,0.375,-0.125,0.5,0.0,0.5,,,,44.7,44.514,1.0150000000000001,0.0,0.0,2.0
2021020089,2021-10-25,20212022,19,26,St. Louis Blues,Los Angeles Kings,0.6666666666666666,4.444444444444445,3.2222222222222223,1.2222222222222223,0.6666666666666666,0.2222222222222222,2.6666666666666665,3.5555555555555554,-0.8888888888888888,0.2,0.6666666666666666,1.2222222222222223,0.2222222222222222,-0.8888888888888888,1.0,4.0,1.0,,,,57.138,54.814,1.0,1.0,3.0,0.0
2021020088,2021-10-25,20212022,29,25,Columbus Blue Jackets,Dallas Stars,0.5,3.1,3.5,-0.4,0.6666666666666666,0.6,2.8,2.6,0.2,0.3333333333333333,0.5,-0.4,0.6,0.2,0.5,0.0,0.5,42.66199999999999,46.356,1.0021999999999998,44.294,42.954,0.9972,1.0,4.0,1.0
